"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72349513987","2011-03-28","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  38.4","24","  32.3","24","1017.7","12","981.9","24","  8.8","24","  7.0","23"," 12.0"," 28.9","  48.9","*","  30.2","*"," 0.05","G","999.9","011000"
"72349513987","2011-03-29","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  46.1","24","  37.6","24","1017.3","20","981.6","24","  9.5","24","  6.5","24"," 11.1","999.9","  50.0"," ","  42.1"," "," 0.00","G","999.9","010000"
"72349513987","2011-03-30","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  38.1","24","  34.5","24","1019.1","19","983.4","24","  7.5","24","  6.3","24"," 12.0"," 17.1","  41.0","*","  35.6","*"," 0.02","G","999.9","010000"
"72349513987","2011-03-31","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  37.0","24","  34.3","24","1012.6","17","975.9","24","  3.8","24","  2.5","24","  7.0","999.9","  42.1"," ","  28.0"," "," 0.01","G","999.9","011000"
"72349513987","2011-04-01","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  45.8","24","  39.8","24","1010.0","19","973.8","24","  5.5","24","  5.3","24"," 12.0"," 18.1","  62.1"," ","  33.1"," "," 0.41","G","999.9","110000"
"72349513987","2011-04-02","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  56.3","24","  38.8","24","1014.4","24","979.1","24","  9.9","24","  5.6","24"," 14.0"," 21.0","  77.0"," ","  39.0"," "," 0.00","G","999.9","000000"
"72349513987","2011-04-03","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  72.7","24","  51.1","24","1002.1","24","967.8","24","  9.9","24"," 19.5","24"," 31.1"," 42.9","  87.1"," ","  60.1"," "," 0.00","G","999.9","000000"
"72349513987","2011-04-04","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  54.1","24","  40.7","24","1006.4","22","971.1","24"," 10.0","24"," 17.4","24"," 28.9"," 51.1","  80.1"," ","  44.1"," "," 0.28","G","999.9","010010"
"72349513987","2011-04-05","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  48.8","24","  23.3","24","1015.6","24","979.9","24"," 10.0","24"," 10.7","24"," 22.0"," 28.0","  69.1"," ","  30.0"," "," 0.17","G","999.9","000000"
"72349513987","2011-04-06","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  63.7","24","  31.0","24","1007.2","24","972.4","24"," 10.0","24"," 16.8","24"," 25.1"," 33.0","  75.0"," ","  55.0"," "," 0.00","G","999.9","000000"
"72349513987","2011-04-07","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  62.8","24","  48.4","24","1008.1","23","973.4","24","  9.9","24","  6.9","24"," 15.0"," 20.0","  73.0"," ","  55.0"," "," 0.00","G","999.9","000000"
"72349513987","2011-04-08","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  71.2","24","  60.8","24","1006.4","22","972.2","24","  9.3","24","  9.0","24"," 14.0"," 28.0","  86.0"," ","  62.1"," "," 0.00","G","999.9","000000"
"72349513987","2011-04-09","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  77.0","24","  59.3","24","1008.2","23","973.9","24","  9.8","24"," 13.6","24"," 26.0"," 33.0","  88.0"," ","  64.0"," "," 0.09","G","999.9","010010"
"72349513987","2011-04-10","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  77.2","24","  58.6","24","1004.5","24","970.4","24"," 10.0","24"," 18.9","24"," 31.1"," 41.0","  84.0"," ","  72.0"," "," 0.00","I","999.9","000000"
"72349513987","2011-04-11","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  63.1","24","  45.0","24","1009.7","23","974.9","24"," 10.0","24"," 10.3","24"," 18.1"," 27.0","  78.1"," ","  51.1"," "," 0.01","G","999.9","000010"
"72349513987","2011-04-12","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  57.3","24","  34.9","24","1018.5","24","983.1","24"," 10.0","24","  2.0","24","  7.0","999.9","  73.0"," ","  39.0"," "," 0.00","G","999.9","000000"
"72349513987","2011-04-13","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  64.0","24","  40.6","24","1015.0","24","980.0","24"," 10.0","24","  5.2","24","  8.9"," 15.9","  79.0"," ","  48.9"," "," 0.00","G","999.9","000000"
"72349513987","2011-04-14","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  68.3","24","  46.1","24","1008.3","24","973.7","24"," 10.0","24"," 10.0","24"," 21.0"," 31.1","  79.0"," ","  57.0"," "," 0.00","G","999.9","000000"
"72349513987","2011-04-15","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  51.2","24","  46.3","24"," 998.3","15","964.4","24","  8.6","24"," 12.9","24"," 21.0"," 55.0","  73.9"," ","  44.1"," "," 1.21","G","999.9","010010"
"72349513987","2011-04-16","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  46.1","24","  34.1","24","1011.6","22","975.5","24"," 10.0","24"," 14.6","23"," 26.0"," 34.0","  62.1"," ","  39.0"," "," 0.20","G","999.9","000000"
"72349513987","2011-04-17","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  60.7","24","  33.2","24","1010.8","24","975.6","24"," 10.0","24"," 14.4","23"," 25.1"," 33.0","  75.9"," ","  48.0"," "," 0.00","G","999.9","000000"
"72349513987","2011-04-18","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  68.1","24","  50.4","24","1004.2","24","969.7","24"," 10.0","24"," 11.1","24"," 15.9"," 21.0","  75.0"," ","  61.0"," "," 0.00","G","999.9","000000"
"72349513987","2011-04-19","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  70.2","24","  60.8","24","1000.3","23","966.0","24","  8.1","24"," 14.4","24"," 25.1"," 38.1","  82.9"," ","  54.0"," "," 0.00","G","999.9","000000"
"72349513987","2011-04-20","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  48.3","24","  39.6","24","1018.4","24","982.8","24"," 10.0","24","  9.1","24"," 13.0"," 20.0","  55.9"," ","  42.1"," "," 0.00","G","999.9","000000"
"72349513987","2011-04-21","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  53.2","24","  43.4","24","1020.4","20","983.5","24","  9.1","24","  9.0","24"," 21.0"," 31.1","  66.0"," ","  46.0"," "," 0.00","G","999.9","010010"
"72349513987","2011-04-22","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  67.5","24","  60.4","24","1005.3","20","971.1","24","  9.3","24"," 12.5","24"," 22.9"," 33.0","  84.9"," ","  55.0"," "," 0.73","G","999.9","010010"
"72349513987","2011-04-23","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  61.1","24","  52.9","24","1010.2","22","975.3","24","  9.8","24","  4.9","24","  8.0","999.9","  73.9"," ","  53.1"," "," 0.54","G","999.9","010010"
"72349513987","2011-04-24","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  53.5","24","  48.5","24","1013.8","18","978.3","24","  8.8","24","  6.5","24"," 14.0"," 31.1","  62.1"," ","  48.9"," "," 0.11","G","999.9","010010"
"72349513987","2011-04-25","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  55.6","24","  54.5","24","1003.1"," 8","970.8","24","  6.0","24","  7.4","24"," 20.0"," 29.9","  60.1","*","  53.6","*"," 1.01","G","999.9","110010"
"72349513987","2011-04-26","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  55.8","24","  50.0","24","1000.4","20","965.5","24","  9.9","24","  8.9","23"," 15.0"," 19.0","  63.0"," ","  48.0"," "," 2.15","G","999.9","010000"
"72349513987","2011-04-27","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  52.1","24","  45.9","24","1002.3","17","966.4","24"," 10.0","24","  9.1","24"," 19.0"," 31.1","  60.1"," ","  48.0"," "," 0.04","G","999.9","010010"
"72349513987","2011-04-28","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  54.9","24","  41.4","24","1015.2","24","979.7","24"," 10.0","24"," 10.1","24"," 18.1"," 26.0","  71.1"," ","  43.0"," "," 0.00","G","999.9","000000"
"72349513987","2011-04-29","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  61.5","24","  42.6","24","1012.9","24","977.8","24"," 10.0","24"," 10.4","24"," 22.0"," 31.1","  78.1"," ","  44.1"," "," 0.00","G","999.9","000000"
"72349513987","2011-04-30","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  68.1","24","  49.0","24","1003.7","23","969.3","24"," 10.0","24"," 13.6","24"," 22.9"," 29.9","  73.9"," ","  64.0"," "," 0.00","G","999.9","000000"
"72349513987","2011-05-01","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  49.2","24","  39.2","24","1016.0","22","980.9","23","  9.2","24","  5.9","24"," 13.0"," 21.0","  70.0"," ","  39.9"," "," 0.00","G","999.9","010000"
"72349513987","2011-05-02","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  45.6","24","  39.3","24","1022.9","23","986.7","24"," 10.0","24","  4.3","24","  7.0","999.9","  54.0"," ","  39.0"," "," 0.47","G","999.9","000000"
"72349513987","2011-05-03","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  49.5","24","  38.9","24","1026.2","24","990.2","24","  9.8","24","  4.7","24"," 12.0"," 15.0","  66.0"," ","  36.0"," "," 0.00","G","999.9","000000"
"72349513987","2011-05-04","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  57.5","24","  43.1","24","1025.9","24","990.3","24"," 10.0","24","  6.3","24"," 13.0"," 19.0","  73.0"," ","  44.1"," "," 0.00","G","999.9","000000"
"72349513987","2011-05-05","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  59.4","24","  46.5","24","1021.5","24","986.1","24"," 10.0","24","  8.2","24"," 14.0"," 22.0","  70.0"," ","  51.1"," "," 0.04","G","999.9","010000"
"72349513987","2011-05-06","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  57.5","24","  43.9","24","1016.0","21","980.9","24","  8.2","24","  6.0","24"," 15.9"," 25.1","  75.0"," ","  41.0"," "," 0.08","G","999.9","100000"
"72349513987","2011-05-07","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  70.5","24","  54.6","24","1007.5","24","972.9","24"," 10.0","24","  8.0","24"," 14.0"," 22.0","  82.0"," ","  63.0"," "," 0.00","G","999.9","000000"
"72349513987","2011-05-08","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  73.3","24","  63.2","24","1007.2","24","972.8","24","  9.6","24","  7.3","24"," 18.1"," 24.1","  89.1"," ","  61.0"," "," 0.00","G","999.9","000000"
"72349513987","2011-05-09","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  78.9","24","  66.4","24","1003.0","24","969.0","24"," 10.0","24"," 14.6","24"," 22.0"," 28.9","  89.1"," ","  71.1"," "," 0.00","G","999.9","000000"
"72349513987","2011-05-10","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  78.9","24","  64.1","24","1004.3","24","970.3","24","  9.8","24"," 14.9","24"," 22.0"," 32.1","  87.1"," ","  75.0"," "," 0.00","G","999.9","000000"
"72349513987","2011-05-11","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  76.5","24","  66.7","24","1008.1","24","973.8","24","  8.2","24","  9.5","24"," 18.1"," 28.0","  84.0"," ","  70.0"," "," 0.00","G","999.9","000000"
"72349513987","2011-05-12","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  66.9","24","  61.4","24","1009.6","20","975.1","24","  9.3","24","  9.4","24"," 24.1"," 39.0","  79.0"," ","  57.9"," "," 0.28","G","999.9","010010"
"72349513987","2011-05-13","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  57.8","24","  54.3","24","1009.7","22","974.6","24","  9.3","24","  7.8","24"," 17.1"," 25.1","  64.9"," ","  52.0"," "," 0.21","G","999.9","010010"
"72349513987","2011-05-14","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  51.6","24","  41.3","24","1015.5","22","980.0","24"," 10.0","24"," 11.7","24"," 15.0"," 22.0","  57.9"," ","  48.0"," "," 0.01","G","999.9","000000"
"72349513987","2011-05-15","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  51.6","24","  41.6","24","1015.6","23","980.2","24"," 10.0","24","  9.6","24"," 15.0"," 22.9","  60.1"," ","  42.1"," "," 0.00","G","999.9","000000"
"72349513987","2011-05-16","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  54.5","24","  40.6","24","1017.1","24","981.6","24","  9.5","24","  6.1","24"," 12.0"," 20.0","  66.9"," ","  42.1"," "," 0.00","G","999.9","000000"
"72349513987","2011-05-17","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  55.3","24","  39.3","24","1014.3","24","979.0","24"," 10.0","24","  3.0","24","  8.0","999.9","  68.0"," ","  39.9"," "," 0.00","G","999.9","000000"
"72349513987","2011-05-18","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  55.8","24","  45.2","24","1008.9","24","973.8","24","  9.8","24","  7.6","24"," 13.0"," 19.0","  64.9"," ","  48.0"," "," 0.00","G","999.9","010000"
"72349513987","2011-05-19","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  66.8","24","  57.1","24","1007.7","22","973.0","24"," 10.0","24","  9.5","24"," 18.1"," 24.1","  77.0","*","  60.8","*"," 0.10","G","999.9","010010"
"72349513987","2011-05-20","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  69.6","24","  62.7","24","1008.7","16","974.1","24","  8.6","24","  9.7","24"," 18.1"," 28.0","  75.0","*","  64.4","*"," 0.01","G","999.9","010010"
"72349513987","2011-05-21","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  69.6","24","  61.8","24","1008.0","22","973.3","24"," 10.0","24"," 11.6","24"," 18.1"," 28.0","  82.0"," ","  59.0"," "," 2.09","G","999.9","010010"
"72349513987","2011-05-22","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  75.1","24","  67.6","24","1005.6","20","971.4","24","  7.1","24"," 16.2","24"," 36.9"," 47.0","  84.0","*","  62.6","*"," 0.00","G","999.9","111110"
"72349513987","2011-05-23","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  64.5","24","  60.3","24","1006.7","19","972.1","24","  8.8","24"," 10.2","24"," 25.1"," 31.1","  70.0"," ","  62.1"," "," 1.40","G","999.9","011110"
"72349513987","2011-05-24","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  68.1","24","  61.7","24","1006.5","18","971.8","24","  9.4","24"," 10.1","24"," 25.1"," 31.1","  80.6","*","  59.0","*"," 1.83","G","999.9","010010"
"72349513987","2011-05-25","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  67.7","24","  60.9","24"," 999.1","18","965.2","24","  8.8","24"," 14.3","24"," 26.0"," 35.9","  75.9"," ","  62.1"," "," 0.46","G","999.9","010010"
"72349513987","2011-05-26","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  60.7","24","  52.5","24","1010.7","23","975.1","24"," 10.0","24"," 10.1","24"," 17.1"," 32.1","  71.1"," ","  55.0"," "," 0.21","G","999.9","010000"
"72349513987","2011-05-27","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  59.3","24","  54.6","24","1011.3","22","976.1","24","  9.7","24","  7.0","24"," 15.0"," 20.0","  69.1"," ","  51.1"," "," 0.01","G","999.9","010010"
"72349513987","2011-05-28","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  70.2","24","  64.3","24","1004.3","24","969.8","24","  9.1","24","  6.7","24"," 12.0"," 17.1","  82.9"," ","  62.1"," "," 0.39","G","999.9","000000"
"72349513987","2011-05-29","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  79.8","24","  65.2","24","1003.8","24","969.8","24","  9.4","24"," 13.9","24"," 25.1"," 38.1","  88.0"," ","  73.9"," "," 0.00","G","999.9","000000"
"72349513987","2011-05-30","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  77.8","24","  63.8","24","1010.3","24","976.0","24"," 10.0","24"," 15.0","24"," 22.9"," 32.1","  84.0"," ","  73.0"," "," 0.00","G","999.9","000000"
"72349513987","2011-05-31","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  78.9","24","  67.3","24","1016.5","22","982.4","24"," 10.0","24","  9.9","24"," 20.0"," 27.0","  84.9"," ","  75.0"," "," 0.00","G","999.9","000000"
"72349513987","2011-06-01","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  78.6","24","  69.0","24","1022.2","22","987.5","24","  9.8","24","  4.3","24","  8.9","999.9","  88.0"," ","  68.0"," "," 0.00","G","999.9","000000"
"72349513987","2011-06-02","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  80.2","24","  69.3","24","1017.1","24","982.6","24","  9.9","24","  8.4","24"," 14.0"," 22.0","  90.0"," ","  72.0"," "," 0.00","G","999.9","000000"
"72349513987","2011-06-03","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  82.4","24","  69.0","24","1014.4","24","980.1","24","  9.7","24"," 10.9","24"," 22.0"," 27.0","  93.0"," ","  73.9"," "," 0.00","G","999.9","000000"
"72349513987","2011-06-04","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  82.1","24","  67.6","24","1018.4","24","984.0","24","  9.0","24","  8.8","24"," 14.0"," 19.0","  91.9"," ","  71.1"," "," 0.00","G","999.9","000000"
"72349513987","2011-06-05","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  79.9","24","  66.5","24","1018.9","24","984.4","24","  9.6","24","  6.7","24"," 11.1","999.9","  91.9"," ","  66.9"," "," 0.00","G","999.9","000000"
"72349513987","2011-06-06","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  82.0","24","  67.3","24","1014.8","24","980.4","24","  9.2","24","  8.6","24"," 13.0"," 17.1","  93.0"," ","  73.9"," "," 0.00","G","999.9","000000"
"72349513987","2011-06-07","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  81.1","24","  65.7","24","1011.4","24","977.1","24","  9.7","24"," 10.5","24"," 17.1"," 24.1","  91.9"," ","  69.1"," "," 0.00","G","999.9","000000"
"72349513987","2011-06-08","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  81.4","24","  65.9","24","1010.0","24","975.8","24","  9.3","24"," 11.7","24"," 20.0"," 26.0","  90.0"," ","  73.0"," "," 0.00","G","999.9","000000"
"72349513987","2011-06-09","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  81.4","24","  66.7","24","1010.7","24","976.5","24","  9.0","24"," 11.4","24"," 20.0"," 25.1","  91.9"," ","  71.1"," "," 0.00","G","999.9","000000"
"72349513987","2011-06-10","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  80.2","24","  64.3","24","1010.9","24","976.7","24"," 10.0","24","  9.2","24"," 18.1"," 27.0","  89.1"," ","  69.1"," "," 0.00","G","999.9","000000"
"72349513987","2011-06-11","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  76.1","24","  66.9","24","1012.5","20","978.3","24","  8.3","24","  5.5","24","  8.0"," 15.0","  87.1"," ","  68.0"," "," 0.00","G","999.9","010000"
"72349513987","2011-06-12","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  74.2","24","  63.8","24","1013.3","22","978.8","24","  9.8","24","  5.7","24"," 15.0","999.9","  86.0"," ","  66.0"," "," 0.02","G","999.9","010000"
"72349513987","2011-06-13","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  82.2","24","  67.8","24","1011.5","24","977.2","24","  9.4","24"," 11.9","24"," 22.9"," 29.9","  93.9"," ","  73.0"," "," 0.01","G","999.9","000000"
"72349513987","2011-06-14","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  82.8","24","  65.0","24","1007.9","24","973.9","24","  9.9","24"," 14.2","24"," 19.0"," 28.9","  91.9"," ","  80.1"," "," 0.00","G","999.9","000000"
"72349513987","2011-06-15","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  80.6","24","  60.6","24","1008.6","23","974.4","24"," 10.0","24","  7.5","24"," 18.1"," 27.0","  91.0"," ","  70.0"," "," 0.00","G","999.9","010000"
"72349513987","2011-06-16","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  74.0","24","  57.5","24","1008.9","24","974.6","24"," 10.0","24","  7.8","24"," 15.9"," 22.9","  87.1"," ","  64.9"," "," 0.00","G","999.9","010010"
"72349513987","2011-06-17","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  79.4","24","  66.5","24","1005.5","23","971.4","24"," 10.0","24"," 10.4","24"," 21.0"," 25.1","  93.0"," ","  69.1"," "," 0.01","G","999.9","000000"
"72349513987","2011-06-18","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  85.1","24","  70.1","24","1006.3","24","972.4","24","  9.9","24","  9.0","24"," 15.0"," 24.1","  93.0"," ","  75.0"," "," 0.00","G","999.9","000000"
"72349513987","2011-06-19","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  80.6","24","  67.7","24","1004.7","24","970.7","24","  9.7","24"," 10.7","24"," 15.9"," 31.1","  93.0"," ","  66.0"," "," 0.16","G","999.9","010000"
"72349513987","2011-06-20","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  85.8","24","  64.9","24","1000.7","24","967.0","24"," 10.0","24"," 17.3","24"," 28.0"," 36.9","  93.0"," ","  81.0"," "," 0.10","G","999.9","000000"
"72349513987","2011-06-21","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  77.7","24","  62.5","24","1003.2","22","969.3","24","  9.6","24"," 12.3","24"," 21.0"," 39.0","  89.1"," ","  64.0"," "," 0.61","G","999.9","010010"
"72349513987","2011-06-22","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  76.1","24","  56.6","24","1009.4","24","975.1","24"," 10.0","24","  9.0","24"," 20.0"," 28.0","  87.1"," ","  63.0"," "," 0.23","G","999.9","000000"
"72349513987","2011-06-23","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  75.0","24","  58.5","24","1011.2","24","976.8","23"," 10.0","24","  4.0","24"," 11.1"," 17.1","  88.0"," ","  59.0"," "," 0.00","G","999.9","000000"
"72349513987","2011-06-24","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  78.2","24","  65.9","24","1009.8","19","975.6","24","  9.8","24","  5.3","24"," 14.0"," 17.1","  95.0"," ","  66.9"," "," 0.07","G","999.9","010010"
"72349513987","2011-06-25","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  84.4","24","  67.7","24","1007.3","24","973.3","24"," 10.0","24"," 10.4","24"," 17.1"," 26.0","  96.1"," ","  75.0"," "," 0.01","G","999.9","000000"
"72349513987","2011-06-26","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  84.9","24","  69.2","24","1007.3","24","973.3","24","  9.8","24"," 11.0","24"," 20.0"," 32.1","  95.0"," ","  78.1"," "," 0.00","G","999.9","011010"
"72349513987","2011-06-27","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  85.8","23","  69.5","23","1007.3","23","973.3","23"," 10.0","23"," 10.5","23"," 19.0"," 26.0","  93.9"," ","  80.1"," "," 0.05","G","999.9","000000"
"72349513987","2011-06-28","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  78.2","24","  67.6","24","1015.6","23","981.2","24"," 10.0","24","  7.7","24"," 13.0"," 17.1","  88.0","*","  69.8","*"," 0.09","G","999.9","000000"
"72349513987","2011-06-29","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  82.2","23","  67.9","23","1015.5","14","980.5","23"," 10.0","23","  6.3","23","  9.9","999.9","  98.1"," ","  71.1"," "," 0.00","I","999.9","000000"
"72349513987","2011-06-30","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  87.6","24","  69.1","24","1013.4","21","979.1","24"," 10.0","24","  8.8","24"," 12.0"," 17.1"," 100.0"," ","  77.0"," "," 0.00","G","999.9","000000"
"72349513987","2011-07-01","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  87.9","24","  65.2","24","1013.8","24","979.7","24"," 10.0","24","  9.0","24"," 12.0"," 20.0"," 100.0"," ","  75.0"," "," 0.00","G","999.9","000000"
"72349513987","2011-07-02","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  88.6","24","  65.5","24","1015.8","24","981.7","24","  9.8","24","  5.9","24","  9.9"," 15.0"," 102.9"," ","  75.9"," "," 0.00","G","999.9","000000"
"72349513987","2011-07-03","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  85.3","24","  64.6","24","1014.1","23","979.8","24","  9.8","24","  5.8","24"," 19.0"," 32.1"," 100.0"," ","  71.1"," "," 0.00","G","999.9","000000"
"72349513987","2011-07-04","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  80.6","24","  65.0","24","1012.8","23","978.5","24","  9.9","24","  6.3","24"," 17.1"," 28.9","  96.1"," ","  69.1"," "," 0.05","G","999.9","010010"
"72349513987","2011-07-05","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  85.0","24","  65.5","24","1012.8","24","978.6","24","  9.0","24","  3.1","24","  6.0","999.9"," 100.0"," ","  71.1"," "," 0.00","G","999.9","000000"
"72349513987","2011-07-06","37.15221","-94.49527","296.3","JOPLIN REGIONAL AIRPORT, MO US","  82.6","24","  69.3","24","1013.7","23","979.5","24","  9.9","24","  4.6","24"," 14.0"," 21.0","  96.1"," ","  73.9"," "," 0.00","G","999.9","000000"
